edge_id,node_name,time_slot,edge_name_description,group_name,role
683,The Lookout,2040-10-10 10:53:00,"Horizon, The Lookout here. Coordinating expanded night watch with Reef Guardian taking east quadrant. I'll maintain west position. Can you document equipment types being delivered? Need specifics for comprehensive evidence collection.",4,pseudonym
683,Horizon,2040-10-10 10:53:00,"Horizon, The Lookout here. Coordinating expanded night watch with Reef Guardian taking east quadrant. I'll maintain west position. Can you document equipment types being delivered? Need specifics for comprehensive evidence collection.",4,vessel
684,Mako,2040-10-10 11:07:00,"Samantha, Mako here. We need your confirmation on how to proceed with Nemo Reef closure. Remora requesting accelerated schedule to meet Neptune's 5-day deadline. Awaiting your decision on whether to proceed at increased tempo or adjust plans.",4,vessel
684,Samantha Blake,2040-10-10 11:07:00,"Samantha, Mako here. We need your confirmation on how to proceed with Nemo Reef closure. Remora requesting accelerated schedule to meet Neptune's 5-day deadline. Awaiting your decision on whether to proceed at increased tempo or adjust plans.",4,person
685,Samantha Blake,2040-10-10 11:08:00,"Hello Oceanus City Council, this is Samantha Blake. I've just heard Nemo Reef is closing tomorrow at 0600. Can you confirm if this is accurate and how it affects our permit application discussion scheduled for tomorrow?",4,person
685,Oceanus City Council,2040-10-10 11:08:00,"Hello Oceanus City Council, this is Samantha Blake. I've just heard Nemo Reef is closing tomorrow at 0600. Can you confirm if this is accurate and how it affects our permit application discussion scheduled for tomorrow?",4,vessel
686,Oceanus City Council,2040-10-10 11:09:00,"Ms. Blake, Oceanus City Council here. Yes, Nemo Reef closes at 0600 tomorrow. Your permit meeting is still scheduled for 2:00 PM. Please bring your alternative location proposals as the closure will impact your original application.",4,vessel
686,Samantha Blake,2040-10-10 11:09:00,"Ms. Blake, Oceanus City Council here. Yes, Nemo Reef closes at 0600 tomorrow. Your permit meeting is still scheduled for 2:00 PM. Please bring your alternative location proposals as the closure will impact your original application.",4,person
687,Samantha Blake,2040-10-10 11:12:00,"Mako, Samantha Blake here. Please STOP all operations immediately. I have no approved permits for Nemo Reef and any activities there would be illegal. I'm meeting with the City Council tomorrow at 2:00 PM to discuss alternative locations only.",4,person
687,Mako,2040-10-10 11:12:00,"Mako, Samantha Blake here. Please STOP all operations immediately. I have no approved permits for Nemo Reef and any activities there would be illegal. I'm meeting with the City Council tomorrow at 2:00 PM to discuss alternative locations only.",4,vessel
689,Defender,2040-10-10 11:23:00,Defender to Reef Guardian. Appreciate your intel on tourism vessels. Planning increased night patrols at eastern boundary markers tonight. Can you confirm if those vessels were displaying proper identification? Need to document all violations thoroughly.,4,vessel
689,Reef Guardian,2040-10-10 11:23:00,Defender to Reef Guardian. Appreciate your intel on tourism vessels. Planning increased night patrols at eastern boundary markers tonight. Can you confirm if those vessels were displaying proper identification? Need to document all violations thoroughly.,4,vessel
692,Green Guardians,2040-10-10 11:24:00,"Green Guardians, Reef Guardian reporting. We've coordinated multiple vessels for Nemo Reef surveillance tonight. Documenting suspicious extraction activities and industrial equipment deliveries contradicting environmental closure claims. Will present findings at tomorrow's Council meeting at 10:00.",4,vessel
692,Green Guardians,2040-10-10 11:24:00,"Green Guardians, Reef Guardian reporting. We've coordinated multiple vessels for Nemo Reef surveillance tonight. Documenting suspicious extraction activities and industrial equipment deliveries contradicting environmental closure claims. Will present findings at tomorrow's Council meeting at 10:00.",4,vessel
694,Paackland Harbor,2040-10-10 12:20:00,"Sentinel, Paackland Harbor here. Confirming Nemo Reef closure for environmental protection beginning tomorrow 0600 hours, lasting three days. Please adjust your patrol routes accordingly and help enforce the 500-meter buffer zone around the area.",4,vessel
694,Sentinel,2040-10-10 12:20:00,"Sentinel, Paackland Harbor here. Confirming Nemo Reef closure for environmental protection beginning tomorrow 0600 hours, lasting three days. Please adjust your patrol routes accordingly and help enforce the 500-meter buffer zone around the area.",4,vessel
696,Himark Harbor,2040-10-10 12:22:00,Himark Harbor to Oceanus City Council. Official notice: Nemo Reef will be closed for all vessel traffic for the next 3 days due to environmental protection measures. Harbor staff will enforce the closure. Public announcement will be issued immediately.,4,vessel
696,Oceanus City Council,2040-10-10 12:22:00,Himark Harbor to Oceanus City Council. Official notice: Nemo Reef will be closed for all vessel traffic for the next 3 days due to environmental protection measures. Harbor staff will enforce the closure. Public announcement will be issued immediately.,4,vessel
700,Oceanus City Council,2040-10-10 12:23:00,"Liam, Oceanus City Council here. We need you to coordinate with harbor masters regarding Nemo Reef closure enforcement. Attend tomorrow's 10:00 meeting with Sentinel to address their environmental concerns. Prepare briefing on closure justification.",4,vessel
700,Liam Thorne,2040-10-10 12:23:00,"Liam, Oceanus City Council here. We need you to coordinate with harbor masters regarding Nemo Reef closure enforcement. Attend tomorrow's 10:00 meeting with Sentinel to address their environmental concerns. Prepare briefing on closure justification.",4,person
702,The Intern,2040-10-10 12:26:00,"The Intern, Mrs. Money here. Confirm our 0500 meeting at Nemo Reef is still secure. Need you to compile all evidence of concrete structures and V. Miesel's shipping expansion plans. Stay vigilant and report any unusual harbor activity.",4,pseudonym
702,The Intern,2040-10-10 12:26:00,"The Intern, Mrs. Money here. Confirm our 0500 meeting at Nemo Reef is still secure. Need you to compile all evidence of concrete structures and V. Miesel's shipping expansion plans. Stay vigilant and report any unusual harbor activity.",4,pseudonym
705,The Intern,2040-10-10 12:29:00,"Mrs. Money, The Intern confirming our 0500 meeting at Nemo Reef. I've compiled evidence of concrete structures and V. Miesel's expansion plans. Will be joining The Lookout for morning watch to document underwater activities. Harbor still shows unusual movement.",4,pseudonym
705,Mrs. Money,2040-10-10 12:29:00,"Mrs. Money, The Intern confirming our 0500 meeting at Nemo Reef. I've compiled evidence of concrete structures and V. Miesel's expansion plans. Will be joining The Lookout for morning watch to document underwater activities. Harbor still shows unusual movement.",4,pseudonym
708,Elise,2040-10-10 12:30:00,"Nadia, Elise here. Meeting confirmed for 0500 at Nemo Reef. Sam's evidence shows clear V. Miesel connection to permanent structures. Conservation vessels increasing surveillance - could complicate our operation. Bring alternate financial channels in case we need quick adaptation.",4,pseudonym
708,Nadia Conti,2040-10-10 12:30:00,"Nadia, Elise here. Meeting confirmed for 0500 at Nemo Reef. Sam's evidence shows clear V. Miesel connection to permanent structures. Conservation vessels increasing surveillance - could complicate our operation. Bring alternate financial channels in case we need quick adaptation.",4,pseudonym
710,Reef Guardian,2040-10-10 14:00:00,"Seawatch, Reef Guardian here. Will commence eastern quadrant patrol at 2100 hours. Have you identified vessel registration numbers for those delivering equipment? Need this documentation for our report. Our night vision systems are operational.",4,vessel
710,Seawatch,2040-10-10 14:00:00,"Seawatch, Reef Guardian here. Will commence eastern quadrant patrol at 2100 hours. Have you identified vessel registration numbers for those delivering equipment? Need this documentation for our report. Our night vision systems are operational.",4,vessel
712,The Lookout,2040-10-10 14:03:00,"Horizon, The Lookout here. Have started west quadrant patrol as planned. Need vessel registration numbers and specific equipment types being unloaded for our documentation. Are you maintaining position for continued observation?",4,pseudonym
712,Horizon,2040-10-10 14:03:00,"Horizon, The Lookout here. Have started west quadrant patrol as planned. Need vessel registration numbers and specific equipment types being unloaded for our documentation. Are you maintaining position for continued observation?",4,vessel
714,The Lookout,2040-10-11 08:03:00,"Hey The Intern, it's The Lookout! Just spotted some conservation volunteers setting up what looks like camera equipment at three points around Nemo Reef. They seem concerned about the closure. Still bringing those waterproof bags tomorrow?",4,pseudonym
